PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player,player_slate,team,opp_team,prop_norm_slate,line,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Finn Azaz,finn azaz,SOUTHAMPTON,Championship,1.1428571428571428,7,tackles,tackles,SOUTHAMPTON,SOUTHAMPTON,3,top,Finn Azaz,Championship,elite,7,7,2,1,0.42857142857142855,0.17976190476190476,0.0,1.0,1.2916666666666667,0.49677228110808286,1.0,0.0,1.0,1.0,False,False,Finn Azaz,,,,,,,,,,,True,False
Benjamin Lundt,benjamin lundt,ST. LOUIS,MLS,0.0,5,assists,assists,ST. LOUIS,ST. LOUIS,1,bottom,Benjamin Lundt,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Benjamin Lundt,,,,,,,,,,,True,False
Carlo Holse,carlo holse,ST. LOUIS,MLS,0.0,5,assists,assists,ST. LOUIS,ST. LOUIS,2,bottom,Carlo Holse,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Carlo Holse,,,,,,,,,,,True,False
Dante Polvara,dante polvara,ST. LOUIS,MLS,0.0,5,assists,assists,ST. LOUIS,ST. LOUIS,3,bottom,Dante Polvara,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Dante Polvara,,,,,,,,,,,True,False
Alexandru Matan,alexandru matan,ST. LOUIS,MLS,0.4,5,assists,assists,ST. LOUIS,ST. LOUIS,1,top,Alexandru Matan,MLS,elite,2,2,1,1,0.5,0.08333333333333337,0.6666666666666667,-0.5,,,0.0,1.0,-1.1666666666666667,-1.1666666666666667,False,False,Alexandru Matan,,,,,,,,,,,True,False
Daniel Edelman,daniel edelman,ST. LOUIS,MLS,0.2,5,assists,assists,ST. LOUIS,ST. LOUIS,2,top,Daniel Edelman,MLS,elite,2,2,1,1,0.5,0.375,1.0,-0.25,,,0.0,1.0,-1.25,-1.25,False,False,Daniel Edelman,,,,,,,,,,,True,False
Tomas Totland,tomas totland,ST. LOUIS,MLS,0.2,5,assists,assists,ST. LOUIS,ST. LOUIS,3,top,Tomas Totland,MLS,elite,2,2,1,1,0.5,0.375,1.0,-0.25,,,0.0,1.0,-1.25,-1.25,False,False,Tomas Totland,,,,,,,,,,,True,False
Alexandru Matan,alexandru matan,ST. LOUIS,MLS,0.0,5,goals,goals,ST. LOUIS,ST. LOUIS,1,bottom,Alexandru Matan,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Alexandru Matan,,,,,,,,,,,True,False
Benjamin Lundt,benjamin lundt,ST. LOUIS,MLS,0.0,5,goals,goals,ST. LOUIS,ST. LOUIS,2,bottom,Benjamin Lundt,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Benjamin Lundt,,,,,,,,,,,True,False
Jeong Sang-Bin,jeong sang-bin,ST. LOUIS,MLS,0.0,5,goals,goals,ST. LOUIS,ST. LOUIS,3,bottom,Jeong Sang-Bin,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Jeong Sang-Bin,,,,,,,,,,,True,False
Simon Becher,simon becher,ST. LOUIS,MLS,0.6,5,goals,goals,ST. LOUIS,ST. LOUIS,1,top,Simon Becher,MLS,elite,2,2,1,1,0.5,-0.20833333333333331,0.33333333333333337,-0.75,,,0.0,1.0,-1.0833333333333335,-1.0833333333333335,False,False,Simon Becher,,,,,,,,,,,True,False
Carlo Holse,carlo holse,ST. LOUIS,MLS,0.2,5,goals,goals,ST. LOUIS,ST. LOUIS,2,top,Carlo Holse,MLS,elite,2,2,1,1,0.0,-0.29166666666666663,-0.3333333333333333,-0.25,,,0.0,0.0,0.08333333333333331,0.08333333333333331,False,False,Carlo Holse,,,,,,,,,,,True,False
Daniel Edelman,daniel edelman,ST. LOUIS,MLS,0.2,5,goals,goals,ST. LOUIS,ST. LOUIS,3,top,Daniel Edelman,MLS,elite,2,2,1,1,0.0,-0.29166666666666663,-0.3333333333333333,-0.25,,,0.0,0.0,0.08333333333333331,0.08333333333333331,False,False,Daniel Edelman,,,,,,,,,,,True,False
Roman Bürki,roman burki,ST. LOUIS,MLS,2.4,5,saves,saves,ST. LOUIS,ST. LOUIS,1,bottom,Roman Bürki,MLS,elite,2,2,1,1,0.0,-1.375,-1.0,-1.75,,,0.0,0.0,-0.75,-0.75,False,False,Roman Bürki,,,,,,,,,,,True,False
Roman Bürki,roman burki,ST. LOUIS,MLS,2.4,5,saves,saves,ST. LOUIS,ST. LOUIS,1,top,Roman Bürki,MLS,elite,2,2,1,1,0.0,-1.375,-1.0,-1.75,,,0.0,0.0,-0.75,-0.75,False,False,Roman Bürki,,,,,,,,,,,True,False
Benjamin Lundt,benjamin lundt,ST. LOUIS,MLS,0.0,5,shots,shots,ST. LOUIS,ST. LOUIS,1,bottom,Benjamin Lundt,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Benjamin Lundt,,,,,,,,,,,True,False
Lukas MacNaughton,lukas macnaughton,ST. LOUIS,MLS,0.0,5,shots,shots,ST. LOUIS,ST. LOUIS,2,bottom,Lukas MacNaughton,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Lukas MacNaughton,,,,,,,,,,,True,False
Miguel Perez,miguel perez,ST. LOUIS,MLS,0.0,5,shots,shots,ST. LOUIS,ST. LOUIS,3,bottom,Miguel Perez,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Miguel Perez,,,,,,,,,,,True,False
Jeong Sang-Bin,jeong sang-bin,ST. LOUIS,MLS,1.4,5,shots,shots,ST. LOUIS,ST. LOUIS,1,top,Jeong Sang-Bin,MLS,elite,2,2,1,1,0.5,0.20833333333333337,-0.33333333333333326,0.75,,,1.0,0.0,1.0833333333333333,1.0833333333333333,False,False,Jeong Sang-Bin,,,,,,,,,,,True,False
Simon Becher,simon becher,ST. LOUIS,MLS,1.4,5,shots,shots,ST. LOUIS,ST. LOUIS,2,top,Simon Becher,MLS,elite,2,2,1,1,0.5,-0.04166666666666663,1.6666666666666667,-1.75,,,0.0,1.0,-3.416666666666667,-3.416666666666667,False,False,Simon Becher,,,,,,,,,,,True,False
Dante Polvara,dante polvara,ST. LOUIS,MLS,1.2,5,shots,shots,ST. LOUIS,ST. LOUIS,3,top,Dante Polvara,MLS,elite,2,2,1,1,0.0,-0.29166666666666663,-0.33333333333333326,-0.25,,,0.0,0.0,0.08333333333333326,0.08333333333333326,False,False,Dante Polvara,,,,,,,,,,,True,False
Alexandru Matan,alexandru matan,ST. LOUIS,MLS,0.0,5,shots_on_target,shots_on_target,ST. LOUIS,ST. LOUIS,1,bottom,Alexandru Matan,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Alexandru Matan,,,,,,,,,,,True,False
Benjamin Lundt,benjamin lundt,ST. LOUIS,MLS,0.0,5,shots_on_target,shots_on_target,ST. LOUIS,ST. LOUIS,2,bottom,Benjamin Lundt,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Benjamin Lundt,,,,,,,,,,,True,False
Lukas MacNaughton,lukas macnaughton,ST. LOUIS,MLS,0.0,5,shots_on_target,shots_on_target,ST. LOUIS,ST. LOUIS,3,bottom,Lukas MacNaughton,MLS,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Lukas MacNaughton,,,,,,,,,,,True,False
Simon Becher,simon becher,ST. LOUIS,MLS,1.4,5,shots_on_target,shots_on_target,ST. LOUIS,ST. LOUIS,1,top,Simon Becher,MLS,elite,2,2,1,1,0.5,-0.04166666666666663,1.6666666666666667,-1.75,,,0.0,1.0,-3.416666666666667,-3.416666666666667,False,False,Simon Becher,,,,,,,,,,,True,False
Carlo Holse,carlo holse,ST. LOUIS,MLS,0.4,5,shots_on_target,shots_on_target,ST. LOUIS,ST. LOUIS,2,top,Carlo Holse,MLS,elite,2,2,1,1,0.0,-0.5833333333333333,-0.6666666666666666,-0.5,,,0.0,0.0,0.16666666666666663,0.16666666666666663,False,False,Carlo Holse,,,,,,,,,,,True,False
Dante Polvara,dante polvara,ST. LOUIS,MLS,0.4,5,shots_on_target,shots_on_target,ST. LOUIS,ST. LOUIS,3,top,Dante Polvara,MLS,elite,2,2,1,1,0.0,-0.5833333333333333,-0.6666666666666666,-0.5,,,0.0,0.0,0.16666666666666663,0.16666666666666663,False,False,Dante Polvara,,,,,,,,,,,True,False
Bae Jun-Ho,bae jun-ho,STOKE CITY,Championship,0.0,6,assists,assists,STOKE CITY,STOKE CITY,1,bottom,Bae Jun-Ho,Championship,unknown,4,4,1,1,0.0,-0.18988095238095237,-0.16666666666666666,-0.2,,,0.0,0.0,-0.033333333333333354,-0.033333333333333354,False,False,Bae Jun-Ho,,,,,,,,,,,True,False
Ben Johnson,ben johnson,STOKE CITY,Championship,0.0,5,assists,assists,STOKE CITY,STOKE CITY,2,bottom,Ben Johnson,Championship,elite,3,3,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Johnson,,,,,,,,,,,True,False
Ben Pearson,ben pearson,STOKE CITY,Championship,0.0,6,assists,assists,STOKE CITY,STOKE CITY,3,bottom,Ben Pearson,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Pearson,,,,,,,,,,,True,False
Eric Bocat,eric bocat,STOKE CITY,Championship,0.3333333333333333,6,assists,assists,STOKE CITY,STOKE CITY,1,top,Eric Bocat,Championship,unknown,4,4,1,1,0.25,0.4166666666666667,2.0,0.0,,,0.0,1.0,-2.0,-2.0,False,False,Eric Bocat,,,,,,,,,,,True,False
Sam Gallagher,sam gallagher,STOKE CITY,Championship,0.2,5,assists,assists,STOKE CITY,STOKE CITY,2,top,Sam Gallagher,Championship,elite,3,3,1,1,0.0,-0.20555555555555557,-0.16666666666666666,-0.2,,,0.0,0.0,-0.033333333333333354,-0.033333333333333354,False,False,Sam Gallagher,,,,,,,,,,,True,False
Róbert Bozeník,robert bozenik,STOKE CITY,Championship,0.16666666666666666,6,assists,assists,STOKE CITY,STOKE CITY,3,top,Róbert Bozeník,Championship,unknown,4,4,1,1,0.25,0.25,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Róbert Bozeník,,,,,,,,,,,True,False
Bae Jun-Ho,bae jun-ho,STOKE CITY,Championship,0.0,6,goals,goals,STOKE CITY,STOKE CITY,1,bottom,Bae Jun-Ho,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Bae Jun-Ho,,,,,,,,,,,True,False
Ben Pearson,ben pearson,STOKE CITY,Championship,0.0,6,goals,goals,STOKE CITY,STOKE CITY,2,bottom,Ben Pearson,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Pearson,,,,,,,,,,,True,False
Ben Wilmot,ben wilmot,STOKE CITY,Championship,0.0,6,goals,goals,STOKE CITY,STOKE CITY,3,bottom,Ben Wilmot,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Wilmot,,,,,,,,,,,True,False
Ethan Galbraith,ethan galbraith,STOKE CITY,Championship,0.5,6,goals,goals,STOKE CITY,STOKE CITY,1,top,Ethan Galbraith,Championship,unknown,4,4,1,1,0.5,0.19702380952380955,0.6666666666666667,0.8,,,1.0,1.0,0.1333333333333333,0.1333333333333333,False,False,Ethan Galbraith,,,,,,,,,,,True,False
Ben Johnson,ben johnson,STOKE CITY,Championship,0.2,5,goals,goals,STOKE CITY,STOKE CITY,2,top,Ben Johnson,Championship,elite,3,3,1,1,0.3333333333333333,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Johnson,,,,,,,,,,,True,False
George Hirst,george hirst,STOKE CITY,Championship,0.2,5,goals,goals,STOKE CITY,STOKE CITY,3,top,George Hirst,Championship,elite,3,3,1,1,0.3333333333333333,0.26666666666666666,1.0,0.0,,,0.0,1.0,-1.0,-1.0,False,False,George Hirst,,,,,,,,,,,True,False
Joshua Griffiths,joshua griffiths,STOKE CITY,Championship,0.0,6,saves,saves,STOKE CITY,STOKE CITY,1,bottom,Joshua Griffiths,Championship,unknown,4,4,1,1,0.0,-0.949404761904762,-0.8333333333333334,-1.0,,,0.0,0.0,-0.16666666666666663,-0.16666666666666663,False,False,Joshua Griffiths,,,,,,,,,,,True,False
Viktor Johansson,viktor johansson,STOKE CITY,Championship,3.5,6,saves,saves,STOKE CITY,STOKE CITY,2,bottom,Viktor Johansson,Championship,unknown,4,4,1,1,0.75,1.6375,-0.20000000000000018,2.25,,,1.0,0.0,2.45,2.45,False,False,Viktor Johansson,,,,,,,,,,,True,False
Viktor Johansson,viktor johansson,STOKE CITY,Championship,3.5,6,saves,saves,STOKE CITY,STOKE CITY,1,top,Viktor Johansson,Championship,unknown,4,4,1,1,0.75,1.6375,-0.20000000000000018,2.25,,,1.0,0.0,2.45,2.45,False,False,Viktor Johansson,,,,,,,,,,,True,False
Joshua Griffiths,joshua griffiths,STOKE CITY,Championship,0.0,6,saves,saves,STOKE CITY,STOKE CITY,2,top,Joshua Griffiths,Championship,unknown,4,4,1,1,0.0,-0.949404761904762,-0.8333333333333334,-1.0,,,0.0,0.0,-0.16666666666666663,-0.16666666666666663,False,False,Joshua Griffiths,,,,,,,,,,,True,False
Ben Pearson,ben pearson,STOKE CITY,Championship,0.0,6,shots,shots,STOKE CITY,STOKE CITY,1,bottom,Ben Pearson,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Pearson,,,,,,,,,,,True,False
Joshua Griffiths,joshua griffiths,STOKE CITY,Championship,0.0,6,shots,shots,STOKE CITY,STOKE CITY,2,bottom,Joshua Griffiths,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Joshua Griffiths,,,,,,,,,,,True,False
Luke Graham,luke graham,STOKE CITY,Championship,0.0,6,shots,shots,STOKE CITY,STOKE CITY,3,bottom,Luke Graham,Championship,unknown,4,4,1,1,0.0,-0.18988095238095237,-0.16666666666666666,-0.2,,,0.0,0.0,-0.033333333333333354,-0.033333333333333354,False,False,Luke Graham,,,,,,,,,,,True,False
George Hirst,george hirst,STOKE CITY,Championship,1.4,5,shots,shots,STOKE CITY,STOKE CITY,1,top,George Hirst,Championship,elite,3,3,1,1,0.6666666666666666,0.15555555555555559,1.0,-1.3333333333333333,,,0.0,1.0,-2.333333333333333,-2.333333333333333,False,False,George Hirst,,,,,,,,,,,True,False
Sam Gallagher,sam gallagher,STOKE CITY,Championship,1.2,5,shots,shots,STOKE CITY,STOKE CITY,2,top,Sam Gallagher,Championship,elite,3,3,1,1,0.3333333333333333,0.3,-1.5,-0.6000000000000001,,,0.0,0.0,0.8999999999999999,0.8999999999999999,False,False,Sam Gallagher,,,,,,,,,,,True,False
Eric Bocat,eric bocat,STOKE CITY,Championship,1.1666666666666667,6,shots,shots,STOKE CITY,STOKE CITY,3,top,Eric Bocat,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Eric Bocat,,,,,,,,,,,True,False
Bae Jun-Ho,bae jun-ho,STOKE CITY,Championship,0.0,6,shots_on_target,shots_on_target,STOKE CITY,STOKE CITY,1,bottom,Bae Jun-Ho,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Bae Jun-Ho,,,,,,,,,,,True,False
Ben Pearson,ben pearson,STOKE CITY,Championship,0.0,6,shots_on_target,shots_on_target,STOKE CITY,STOKE CITY,2,bottom,Ben Pearson,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Pearson,,,,,,,,,,,True,False
Ben Wilmot,ben wilmot,STOKE CITY,Championship,0.0,6,shots_on_target,shots_on_target,STOKE CITY,STOKE CITY,3,bottom,Ben Wilmot,Championship,unknown,4,4,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ben Wilmot,,,,,,,,,,,True,False
Ethan Galbraith,ethan galbraith,STOKE CITY,Championship,0.6666666666666666,6,shots_on_target,shots_on_target,STOKE CITY,STOKE CITY,1,top,Ethan Galbraith,Championship,unknown,4,4,1,1,0.5,0.41130952380952385,1.6666666666666667,0.8,,,1.0,1.0,-0.8666666666666667,-0.8666666666666667,False,False,Ethan Galbraith,,,,,,,,,,,True,False
George Hirst,george hirst,STOKE CITY,Championship,0.6,5,shots_on_target,shots_on_target,STOKE CITY,STOKE CITY,2,top,George Hirst,Championship,elite,3,3,1,1,0.6666666666666666,0.6722222222222222,0.75,-0.3333333333333333,,,0.0,1.0,-1.0833333333333333,-1.0833333333333333,False,False,George Hirst,,,,,,,,,,,True,False
Sam Gallagher,sam gallagher,STOKE CITY,Championship,0.6,5,shots_on_target,shots_on_target,STOKE CITY,STOKE CITY,3,top,Sam Gallagher,Championship,elite,3,3,1,1,0.3333333333333333,0.42777777777777776,-0.6666666666666666,-0.8,,,0.0,0.0,-0.13333333333333341,-0.13333333333333341,False,False,Sam Gallagher,,,,,,,,,,,True,False
Andrew Fisher,andrew fisher,SWANSEA,Championship,0.0,6,assists,assists,SWANSEA,SWANSEA,1,bottom,Andrew Fisher,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andrew Fisher,,,,,,,,,,,True,False
Elijah Just,elijah just,SWANSEA,Championship,0.0,6,assists,assists,SWANSEA,SWANSEA,2,bottom,Elijah Just,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Elijah Just,,,,,,,,,,,True,False
Filip Lissah,filip lissah,SWANSEA,Championship,0.0,6,assists,assists,SWANSEA,SWANSEA,3,bottom,Filip Lissah,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Filip Lissah,,,,,,,,,,,True,False
Eom Ji-Sung,eom ji-sung,SWANSEA,Championship,0.3333333333333333,6,assists,assists,SWANSEA,SWANSEA,1,top,Eom Ji-Sung,Championship,elite,4,4,2,1,0.5,0.2541666666666667,0.175,1.0,-0.3333333333333333,,1.0,0.5,0.825,0.825,False,False,Eom Ji-Sung,,,,,,,,,,,True,False
Adam Idah,adam idah,SWANSEA,Championship,0.16666666666666666,6,assists,assists,SWANSEA,SWANSEA,2,top,Adam Idah,Championship,elite,4,4,2,1,0.25,0.15833333333333335,0.4,0.0,-0.16666666666666666,,0.0,0.5,-0.4,-0.4,False,False,Adam Idah,,,,,,,,,,,True,False
Josh Tymon,josh tymon,SWANSEA,Championship,0.16666666666666666,6,assists,assists,SWANSEA,SWANSEA,3,top,Josh Tymon,Championship,elite,4,4,2,1,0.0,-0.23749999999999996,-0.225,-0.3333333333333333,-0.16666666666666666,,0.0,0.0,-0.10833333333333331,-0.10833333333333331,False,False,Josh Tymon,,,,,,,,,,,True,False
Andrew Fisher,andrew fisher,SWANSEA,Championship,0.0,6,goals,goals,SWANSEA,SWANSEA,1,bottom,Andrew Fisher,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andrew Fisher,,,,,,,,,,,True,False
Elijah Just,elijah just,SWANSEA,Championship,0.0,6,goals,goals,SWANSEA,SWANSEA,2,bottom,Elijah Just,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Elijah Just,,,,,,,,,,,True,False
Filip Lissah,filip lissah,SWANSEA,Championship,0.0,6,goals,goals,SWANSEA,SWANSEA,3,bottom,Filip Lissah,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Filip Lissah,,,,,,,,,,,True,False
Adam Idah,adam idah,SWANSEA,Championship,0.3333333333333333,6,goals,goals,SWANSEA,SWANSEA,1,top,Adam Idah,Championship,elite,4,4,2,1,0.25,-0.07916666666666666,0.175,-0.3333333333333333,-0.3333333333333333,,0.0,0.5,-0.5083333333333333,-0.5083333333333333,False,False,Adam Idah,,,,,,,,,,,True,False
Eom Ji-Sung,eom ji-sung,SWANSEA,Championship,0.3333333333333333,6,goals,goals,SWANSEA,SWANSEA,2,top,Eom Ji-Sung,Championship,elite,4,4,2,1,0.5,0.2541666666666667,0.175,1.0,-0.3333333333333333,,1.0,0.5,0.825,0.825,False,False,Eom Ji-Sung,,,,,,,,,,,True,False
Joseph Opoku,joseph opoku,SWANSEA,Championship,0.3333333333333333,6,goals,goals,SWANSEA,SWANSEA,3,top,Joseph Opoku,Championship,elite,4,4,2,1,0.25,-0.14166666666666666,-0.45,0.6666666666666667,-0.3333333333333333,,1.0,0.0,1.1166666666666667,1.1166666666666667,False,True,Joseph Opoku,,,,,,,,,,,True,False
Andrew Fisher,andrew fisher,SWANSEA,Championship,0.0,6,saves,saves,SWANSEA,SWANSEA,1,bottom,Andrew Fisher,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andrew Fisher,,,,,,,,,,,True,False
Lawrence Vigouroux,lawrence vigouroux,SWANSEA,Championship,1.3333333333333333,6,saves,saves,SWANSEA,SWANSEA,2,bottom,Lawrence Vigouroux,Championship,elite,4,4,2,1,0.25,0.22083333333333333,1.025,-1.0,-0.16666666666666674,,0.0,0.5,-2.025,-2.025,False,False,Lawrence Vigouroux,,,,,,,,,,,True,False
Lawrence Vigouroux,lawrence vigouroux,SWANSEA,Championship,1.3333333333333333,6,saves,saves,SWANSEA,SWANSEA,1,top,Lawrence Vigouroux,Championship,elite,4,4,2,1,0.25,0.22083333333333333,1.025,-1.0,-0.16666666666666674,,0.0,0.5,-2.025,-2.025,False,False,Lawrence Vigouroux,,,,,,,,,,,True,False
Andrew Fisher,andrew fisher,SWANSEA,Championship,0.0,6,saves,saves,SWANSEA,SWANSEA,2,top,Andrew Fisher,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andrew Fisher,,,,,,,,,,,True,False
Andrew Fisher,andrew fisher,SWANSEA,Championship,0.0,6,shots,shots,SWANSEA,SWANSEA,1,bottom,Andrew Fisher,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andrew Fisher,,,,,,,,,,,True,False
Filip Lissah,filip lissah,SWANSEA,Championship,0.0,6,shots,shots,SWANSEA,SWANSEA,2,bottom,Filip Lissah,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Filip Lissah,,,,,,,,,,,True,False
Jay Fulton,jay fulton,SWANSEA,Championship,0.0,6,shots,shots,SWANSEA,SWANSEA,3,bottom,Jay Fulton,Championship,elite,4,4,2,1,0.0,-0.23749999999999996,-0.225,-0.3333333333333333,-0.16666666666666666,,0.0,0.0,-0.10833333333333331,-0.10833333333333331,False,False,Jay Fulton,,,,,,,,,,,True,False
Adam Idah,adam idah,SWANSEA,Championship,2.5,6,shots,shots,SWANSEA,SWANSEA,1,top,Adam Idah,Championship,elite,4,4,2,1,0.5,0.6041666666666666,0.875,2.333333333333333,-1.6666666666666665,,1.0,0.5,1.458333333333333,1.458333333333333,False,False,Adam Idah,,,,,,,,,,,True,False
Zan Vipotnik,zan vipotnik,SWANSEA,Championship,1.6666666666666667,6,shots,shots,SWANSEA,SWANSEA,2,top,Zan Vipotnik,Championship,elite,4,4,2,1,0.25,0.050000000000000044,-0.9,2.666666666666667,-0.6666666666666667,,1.0,0.0,3.566666666666667,3.566666666666667,False,True,Zan Vipotnik,,,,,,,,,,,True,False
Joseph Opoku,joseph opoku,SWANSEA,Championship,1.5,6,shots,shots,SWANSEA,SWANSEA,3,top,Joseph Opoku,Championship,elite,4,4,2,1,0.5,0.016666666666666663,-0.050000000000000044,0.6666666666666667,-0.5,,1.0,0.5,0.7166666666666668,0.7166666666666668,False,False,Joseph Opoku,,,,,,,,,,,True,False
Andrew Fisher,andrew fisher,SWANSEA,Championship,0.0,6,shots_on_target,shots_on_target,SWANSEA,SWANSEA,1,bottom,Andrew Fisher,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andrew Fisher,,,,,,,,,,,True,False
Filip Lissah,filip lissah,SWANSEA,Championship,0.0,6,shots_on_target,shots_on_target,SWANSEA,SWANSEA,2,bottom,Filip Lissah,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Filip Lissah,,,,,,,,,,,True,False
Jay Fulton,jay fulton,SWANSEA,Championship,0.0,6,shots_on_target,shots_on_target,SWANSEA,SWANSEA,3,bottom,Jay Fulton,Championship,elite,4,4,2,1,0.0,-0.23749999999999996,-0.225,-0.3333333333333333,-0.16666666666666666,,0.0,0.0,-0.10833333333333331,-0.10833333333333331,False,False,Jay Fulton,,,,,,,,,,,True,False
Zan Vipotnik,zan vipotnik,SWANSEA,Championship,1.0,6,shots_on_target,shots_on_target,SWANSEA,SWANSEA,1,top,Zan Vipotnik,Championship,elite,4,4,2,1,0.75,0.5083333333333333,-0.4,2.6666666666666665,0.16666666666666663,,1.0,0.5,3.0666666666666664,3.0666666666666664,False,True,Zan Vipotnik,,,,,,,,,,,True,False
Joseph Opoku,joseph opoku,SWANSEA,Championship,0.8333333333333334,6,shots_on_target,shots_on_target,SWANSEA,SWANSEA,2,top,Joseph Opoku,Championship,elite,4,4,2,1,0.75,0.3833333333333334,0.85,0.6666666666666667,-0.8333333333333334,,1.0,1.0,-0.18333333333333324,-0.18333333333333324,False,False,Joseph Opoku,,,,,,,,,,,True,False
Adam Idah,adam idah,SWANSEA,Championship,0.6666666666666666,6,shots_on_target,shots_on_target,SWANSEA,SWANSEA,3,top,Adam Idah,Championship,elite,4,4,2,1,0.5,-0.06249999999999997,0.125,0.33333333333333337,-0.8333333333333334,,1.0,0.5,0.20833333333333337,0.20833333333333337,False,False,Adam Idah,,,,,,,,,,,True,False
Abdulrahman Hendi,abdulrahman hendi,TAA,ksa.1,0.0,5,assists,assists,TAA,TAA,1,bottom,Abdulrahman Hendi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulrahman Hendi,,,,,,,,,,,True,False
Al Mufarrij,al mufarrij,TAA,ksa.1,0.0,5,assists,assists,TAA,TAA,2,bottom,Al Mufarrij,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Al Mufarrij,,,,,,,,,,,True,False
